x,y,k,s,dk
55.71814469418243,14.698429496855557,-0.015727177991475036,40.091254872152554,1.0199563878639992
55.9474538631717,14.598846698411542,-0.017009834401170397,40.343825134268464,1.0102810484636393
56.17718288528081,14.500230121791521,-0.018385236857459766,40.59386021559565,1.0001403253087346
56.40736172371816,14.40265938089033,-0.0198639633386242,40.84124459809788,0.9895375300089313
56.63802132148642,14.306221628368627,-0.021457896527748526,41.085863675219656,0.9784763084871031
56.86919333928293,14.211012763972066,-0.023180420975659585,41.32760384438563,0.9669606766638879
57.100909790752645,14.117138857669065,-0.025046652951248808,41.566352609655354,0.954995061078904
57.333202547713014,14.024717829929667,-0.02707370897933257,41.80199869595804,0.9425843452107472
57.56610268082291,13.933881440507378,-0.029281020217676607,42.034432176555015,0.9297339223878964
57.799639592125736,13.844777648180202,-0.03169070119533281,42.26354461564153,0.9164497563460543
58.033919575857645,13.75754413107922,-0.03574083492207706,42.6007532246918,1.3488344362010878
58.26902509929906,13.672351224141558,-0.03877492074285805,42.821099935719396,0.8813868441103807
58.50488195900178,13.58945083340877,-0.04211689380272042,43.037760318851326,0.8666415325277228
58.74150321582938,13.5090905054828,-0.04580754654831436,43.25063494384255,0.8514984999648902
58.97925839007752,13.431437776894406,-0.052102159516685245,43.56263771952733,1.2480111027391274
59.21784060122293,13.356928404182455,-0.056886637122142626,43.76563122689042,0.8119740294523581
59.45757751820068,13.285846867550864,-0.0651152055027979,44.062387524871724,1.1870251919252155
59.698289303227696,13.2186989626388,-0.07142140383249268,44.254947261354964,0.7702389459329595
59.94037989388488,13.155909422869966,-0.08235849330195748,44.53567609229203,1.1229153237482592
60.183618871002665,13.098180669950853,-0.09543442423975769,44.806461990585724,1.083143593174782
60.4281263406208,13.046252787092405,-0.1111563521954003,45.067099489097394,1.0425499940466807
60.67398647972468,13.001053809516693,-0.13015916663020083,45.31742348885037,1.0012959990119157
60.921208109599625,12.963760890576618,-0.1532317162234175,45.55731826812514,0.9595791170990537
